  SEQUENCE:
interface_delta_X ligand_rms_no_super_X description
-6.316 10.890 c13_11_c13_1152_0001
-6.315 4.629 c13_88_c13_1229_0001
-6.311 8.782 c13_33_c13_0697_0001
-6.311 9.099 c13_11_c13_0610_0001
-6.310 10.073 c13_11_c13_0193_0001
-6.308 6.844 c13_44_c13_1202_0001
-6.308 7.837 c13_22_c13_1065_0001
-6.308 8.381 c13_33_c13_0622_0001
-6.306 5.144 c13_44_c13_1104_0001
-6.306 9.658 c13_66_c13_0522_0001
-6.305 2.603 c13_55_c13_0468_0001
-6.305 9.948 c13_88_c13_0823_0001
-6.304 6.609 c13_66_c13_0268_0001
-6.304 9.850 c13_77_c13_0131_0001
-6.303 8.339 c13_77_c13_0251_0001
-6.303 9.628 c13_88_c13_0402_0001
-6.301 10.684 c13_77_c13_0748_0001
-6.300 9.943 c13_88_c13_0613_0001
-6.298 10.308 c13_33_c13_0127_0001
-6.298 8.505 c13_33_c13_0318_0001
-6.298 8.926 c13_11_c13_0231_0001
-6.296 1.667 c13_66_c13_0351_0001
-6.296 10.919 c13_77_c13_0457_0001
-6.294 4.442 c13_44_c13_1070_0001
-6.294 8.813 c13_22_c13_0126_0001
-6.294 9.026 c13_66_c13_0603_0001
-6.294 9.833 c13_88_c13_0619_0001
-6.293 5.768 c13_66_c13_0091_0001
-6.288 7.961 c13_77_c13_0433_0001
-6.281 11.103 c13_77_c13_0297_0001
-6.280 10.165 c13_44_c13_0169_0001
-6.279 5.900 c13_77_c13_0040_0001
-6.279 8.623 c13_11_c13_0601_0001
-6.279 8.831 c13_88_c13_0298_0001
-6.278 5.249 c13_88_c13_0354_0001
-6.278 8.675 c13_33_c13_0547_0001
-6.277 10.587 c13_44_c13_0383_0001
-6.273 10.906 c13_88_c13_0156_0001
-6.273 8.163 c13_33_c13_0798_0001
-6.272 5.245 c13_22_c13_0589_0001
-6.270 6.338 c13_77_c13_0698_0001
-6.270 7.189 c13_55_c13_1070_0001
-6.270 9.840 c13_88_c13_0494_0001
-6.267 3.797 c13_11_c13_0093_0001
-6.266 8.190 c13_88_c13_0330_0001
-6.263 11.065 c13_88_c13_0744_0001
-6.262 9.546 c13_55_c13_0631_0001
-6.262 9.829 c13_22_c13_0517_0001
-6.261 10.065 c13_66_c13_0042_0001
-6.261 12.369 c13_22_c13_0749_0001
-6.261 8.840 c13_77_c13_0383_0001
-6.259 9.891 c13_88_c13_0726_0001
-6.257 8.297 c13_44_c13_0427_0001
-6.255 10.491 c13_77_c13_0986_0001
-6.252 9.078 c13_11_c13_0136_0001
-6.251 9.924 c13_11_c13_0504_0001
-6.249 11.014 c13_22_c13_1174_0001
-6.249 9.479 c13_88_c13_0150_0001
-6.247 10.461 c13_77_c13_1106_0001
-6.247 4.868 c13_77_c13_0934_0001
-6.246 4.834 c13_44_c13_0202_0001
-6.244 9.416 c13_55_c13_0738_0001
-6.243 8.532 c13_33_c13_0575_0001
-6.240 10.390 c13_88_c13_0673_0001
-6.240 9.312 c13_44_c13_1041_0001
-6.238 9.823 c13_88_c13_0013_0001
-6.237 9.201 c13_88_c13_0871_0001
-6.236 5.114 c13_22_c13_0289_0001
-6.235 8.459 c13_11_c13_0482_0001
-6.234 10.408 c13_22_c13_0870_0001
-6.234 10.909 c13_22_c13_1049_0001
-6.234 9.682 c13_88_c13_0611_0001
-6.232 11.344 c13_88_c13_0632_0001
-6.232 9.675 c13_55_c13_0993_0001
-6.231 9.420 c13_44_c13_0590_0001
-6.228 11.107 c13_77_c13_0847_0001
-6.228 9.754 c13_55_c13_0088_0001
-6.224 10.436 c13_66_c13_0790_0001
-6.224 10.682 c13_33_c13_0325_0001
-6.223 3.182 c13_77_c13_0644_0001
-6.221 4.288 c13_88_c13_0633_0001
-6.221 7.196 c13_11_c13_0531_0001
-6.218 8.143 c13_22_c13_0254_0001
-6.217 10.268 c13_33_c13_1230_0001
-6.217 10.800 c13_11_c13_0703_0001
-6.217 5.322 c13_88_c13_0054_0001
-6.217 5.329 c13_22_c13_0129_0001
-6.216 5.830 c13_77_c13_1215_0001
-6.215 10.129 c13_11_c13_0667_0001
-6.215 10.882 c13_88_c13_0971_0001
-6.212 10.129 c13_66_c13_0696_0001
-6.209 9.655 c13_33_c13_0373_0001
-6.205 4.832 c13_33_c13_1102_0001
-6.204 10.847 c13_11_c13_0676_0001
-6.204 9.664 c13_88_c13_0335_0001
-6.203 4.706 c13_88_c13_0455_0001
-6.199 9.675 c13_44_c13_0148_0001
-6.195 11.414 c13_44_c13_0585_0001
-6.194 3.379 c13_22_c13_0997_0001
-6.193 4.862 c13_55_c13_0501_0001
-6.192 9.315 c13_11_c13_0540_0001
-6.191 7.395 c13_88_c13_0114_0001
-6.190 9.878 c13_88_c13_0102_0001
-6.190 9.913 c13_33_c13_0792_0001
-6.188 10.169 c13_44_c13_0090_0001
-6.188 11.508 c13_22_c13_0883_0001
-6.186 10.562 c13_88_c13_0176_0001
-6.185 8.152 c13_11_c13_0494_0001
-6.183 4.473 c13_11_c13_0794_0001
-6.182 4.626 c13_77_c13_0996_0001
-6.182 4.912 c13_44_c13_0067_0001
-6.179 10.414 c13_55_c13_1152_0001
-6.179 10.653 c13_44_c13_0712_0001
-6.178 10.291 c13_44_c13_1107_0001
-6.178 9.460 c13_55_c13_0978_0001
-6.177 9.259 c13_55_c13_0383_0001
-6.176 10.766 c13_66_c13_0273_0001
-6.174 7.811 c13_33_c13_0327_0001
-6.174 9.408 c13_88_c13_0443_0001
-6.173 9.173 c13_11_c13_0153_0001
-6.172 8.073 c13_88_c13_0573_0001
-6.170 10.688 c13_55_c13_0858_0001
-6.167 8.452 c13_33_c13_0273_0001
-6.166 10.121 c13_11_c13_0611_0001
-6.165 10.739 c13_66_c13_0961_0001
-6.164 8.473 c13_44_c13_0165_0001
-6.164 8.744 c13_11_c13_0865_0001
-6.163 9.579 c13_22_c13_0988_0001
-6.162 6.632 c13_55_c13_0632_0001
-6.161 6.137 c13_77_c13_1241_0001
-6.158 5.931 c13_22_c13_0235_0001
-6.156 11.052 c13_66_c13_0728_0001
-6.154 3.805 c13_33_c13_0952_0001
-6.152 9.849 c13_77_c13_0070_0001
-6.149 7.835 c13_33_c13_1185_0001
-6.147 9.990 c13_66_c13_0457_0001
-6.146 5.245 c13_22_c13_0052_0001
-6.145 4.305 c13_77_c13_0929_0001
-6.144 9.359 c13_66_c13_0486_0001
-6.143 4.130 c13_11_c13_0311_0001
-6.141 4.379 c13_22_c13_0065_0001
-6.140 10.893 c13_77_c13_0224_0001
-6.139 8.432 c13_33_c13_0316_0001
-6.139 8.741 c13_22_c13_1245_0001
-6.138 7.552 c13_11_c13_0934_0001
-6.137 10.413 c13_33_c13_0979_0001
-6.137 9.927 c13_88_c13_0516_0001
-6.136 10.105 c13_77_c13_1208_0001
-6.135 10.031 c13_33_c13_0945_0001
-6.132 4.645 c13_11_c13_0480_0001
-6.130 5.356 c13_22_c13_0146_0001
-6.123 10.159 c13_33_c13_1138_0001
-6.123 10.259 c13_66_c13_0389_0001
-6.123 8.080 c13_88_c13_0820_0001
-6.123 9.240 c13_33_c13_0603_0001
-6.120 9.320 c13_33_c13_0314_0001
-6.118 10.123 c13_44_c13_0087_0001
-6.118 9.221 c13_33_c13_1119_0001
-6.115 9.800 c13_22_c13_0548_0001
-6.112 10.144 c13_66_c13_0252_0001
-6.110 9.542 c13_88_c13_0120_0001
-6.110 9.748 c13_66_c13_0305_0001
-6.108 8.408 c13_33_c13_0151_0001
-6.108 9.669 c13_88_c13_0319_0001
-6.107 10.016 c13_88_c13_0930_0001
-6.106 10.518 c13_88_c13_0608_0001
-6.103 9.833 c13_33_c13_1125_0001
-6.099 7.015 c13_77_c13_1035_0001
-6.099 9.928 c13_55_c13_0607_0001
-6.096 9.867 c13_88_c13_0426_0001
-6.095 9.807 c13_77_c13_0017_0001
-6.094 7.892 c13_11_c13_0285_0001
-6.092 5.487 c13_66_c13_0065_0001
-6.092 9.670 c13_55_c13_0437_0001
-6.090 10.253 c13_44_c13_0129_0001
-6.090 2.760 c13_33_c13_1035_0001
-6.089 6.588 c13_66_c13_1109_0001
-6.089 7.942 c13_11_c13_0458_0001
-6.089 8.893 c13_22_c13_0336_0001
-6.088 10.981 c13_66_c13_0393_0001
-6.088 10.982 c13_88_c13_0193_0001
-6.088 5.121 c13_66_c13_0196_0001
-6.086 9.569 c13_44_c13_0119_0001
-6.083 5.690 c13_33_c13_1250_0001
-6.083 9.167 c13_55_c13_0723_0001
-6.083 9.801 c13_22_c13_0933_0001
-6.079 5.091 c13_88_c13_0812_0001
-6.079 9.878 c13_88_c13_0580_0001
-6.077 10.017 c13_66_c13_0749_0001
-6.077 9.974 c13_55_c13_0936_0001
-6.075 4.618 c13_33_c13_0459_0001
-6.075 7.286 c13_88_c13_1155_0001
-6.073 5.194 c13_88_c13_0838_0001
-6.070 10.902 c13_55_c13_0818_0001
-6.070 2.900 c13_22_c13_0562_0001
-6.070 8.910 c13_11_c13_0447_0001
-6.069 10.676 c13_66_c13_0578_0001
-6.066 10.429 c13_22_c13_1036_0001
-6.066 9.429 c13_55_c13_0987_0001
-6.063 9.902 c13_88_c13_1049_0001
-6.060 10.006 c13_66_c13_0886_0001
-6.058 8.589 c13_11_c13_0370_0001
-6.055 10.061 c13_11_c13_0356_0001
-6.055 4.534 c13_88_c13_0260_0001
-6.053 6.220 c13_22_c13_0619_0001
-6.052 9.075 c13_33_c13_0881_0001
-6.052 9.617 c13_77_c13_0461_0001
-6.052 9.796 c13_88_c13_0549_0001
-6.051 10.601 c13_11_c13_0957_0001
-6.051 12.319 c13_33_c13_0267_0001
-6.048 10.052 c13_22_c13_0557_0001
-6.044 9.540 c13_55_c13_0118_0001
-6.043 9.737 c13_22_c13_0040_0001
-6.041 10.330 c13_88_c13_1091_0001
-6.041 9.635 c13_88_c13_0605_0001
-6.040 6.533 c13_33_c13_0943_0001
-6.038 10.834 c13_88_c13_0340_0001
-6.038 5.968 c13_77_c13_0256_0001
-6.036 9.262 c13_66_c13_0387_0001
-6.035 7.386 c13_33_c13_0165_0001
-6.035 9.985 c13_55_c13_0320_0001
-6.034 9.669 c13_66_c13_0673_0001
-6.032 9.751 c13_22_c13_0914_0001
-6.030 9.559 c13_55_c13_0109_0001
-6.029 10.075 c13_88_c13_1158_0001
-6.028 9.453 c13_77_c13_0614_0001
-6.025 7.906 c13_88_c13_0293_0001
-6.023 10.545 c13_22_c13_1062_0001
-6.022 4.830 c13_88_c13_0993_0001
-6.022 9.620 c13_88_c13_1004_0001
-6.022 9.784 c13_55_c13_0205_0001
-6.020 3.958 c13_44_c13_0075_0001
-6.020 9.973 c13_66_c13_0297_0001
-6.017 9.458 c13_77_c13_1213_0001
-6.016 9.841 c13_88_c13_1111_0001
-6.013 5.707 c13_55_c13_0861_0001
-6.013 8.905 c13_88_c13_0801_0001
-6.012 10.087 c13_22_c13_0344_0001
-6.010 6.021 c13_33_c13_1101_0001
-6.009 10.880 c13_22_c13_0830_0001
-6.005 10.346 c13_66_c13_0026_0001
-6.005 2.013 c13_55_c13_0250_0001
-6.005 8.580 c13_22_c13_0411_0001
-6.005 9.595 c13_88_c13_0467_0001
-6.002 4.164 c13_77_c13_1074_0001
-5.999 8.553 c13_77_c13_0155_0001
-5.998 4.673 c13_11_c13_0432_0001
-5.998 9.816 c13_11_c13_0640_0001
-5.997 9.319 c13_55_c13_0526_0001
-5.994 8.894 c13_88_c13_0557_0001
-5.994 9.401 c13_66_c13_1116_0001
-5.993 9.006 c13_44_c13_0098_0001
-5.993 9.230 c13_55_c13_1026_0001
-5.989 8.050 c13_66_c13_0695_0001
-5.985 10.776 c13_11_c13_0207_0001
-5.984 8.965 c13_88_c13_0433_0001
-5.981 9.376 c13_11_c13_0897_0001
-5.978 3.971 c13_11_c13_0175_0001
-5.976 3.833 c13_11_c13_0221_0001
-5.976 5.716 c13_88_c13_0139_0001
-5.974 9.261 c13_44_c13_0107_0001
-5.972 11.095 c13_77_c13_0176_0001
-5.972 8.385 c13_77_c13_1005_0001
-5.970 10.992 c13_11_c13_1179_0001
-5.970 9.242 c13_66_c13_0848_0001
-5.969 8.597 c13_33_c13_0136_0001
-5.967 10.841 c13_66_c13_0607_0001
-5.967 7.919 c13_55_c13_1035_0001
-5.967 8.435 c13_88_c13_0201_0001
-5.966 4.006 c13_44_c13_0127_0001
-5.963 10.203 c13_55_c13_0990_0001
-5.963 9.369 c13_77_c13_0109_0001
-5.963 9.489 c13_11_c13_0107_0001
-5.963 9.834 c13_55_c13_0313_0001
-5.961 6.822 c13_11_c13_0025_0001
-5.961 8.835 c13_11_c13_0343_0001
-5.960 11.484 c13_22_c13_1021_0001
-5.957 10.238 c13_22_c13_1004_0001
-5.957 8.537 c13_11_c13_0173_0001
-5.956 10.916 c13_77_c13_1184_0001
-5.954 8.896 c13_33_c13_0772_0001
-5.951 10.710 c13_77_c13_0307_0001
-5.949 10.399 c13_88_c13_0072_0001
-5.947 10.229 c13_66_c13_0997_0001
-5.947 9.602 c13_11_c13_0415_0001
-5.945 8.991 c13_77_c13_0514_0001
-5.944 4.797 c13_88_c13_0606_0001
-5.942 9.610 c13_77_c13_0931_0001
-5.941 10.895 c13_88_c13_0650_0001
-5.939 11.334 c13_33_c13_0706_0001
-5.938 9.225 c13_44_c13_0391_0001
-5.935 10.603 c13_66_c13_0897_0001
-5.932 9.295 c13_22_c13_0077_0001
-5.931 9.452 c13_22_c13_0732_0001
-5.929 5.756 c13_44_c13_0212_0001
-5.929 9.131 c13_66_c13_0883_0001
-5.927 8.702 c13_77_c13_0190_0001
-5.927 9.269 c13_88_c13_0027_0001
-5.925 7.277 c13_44_c13_0652_0001
-5.925 9.240 c13_77_c13_0357_0001
-5.924 10.262 c13_55_c13_0792_0001
-5.924 9.251 c13_33_c13_0006_0001
-5.922 7.756 c13_77_c13_0247_0001
-5.920 10.209 c13_44_c13_0210_0001
-5.920 10.214 c13_33_c13_1221_0001
-5.920 10.272 c13_77_c13_0506_0001
-5.920 7.809 c13_77_c13_0686_0001
-5.920 8.710 c13_22_c13_0187_0001
-5.919 9.231 c13_33_c13_0004_0001
-5.919 9.356 c13_88_c13_0252_0001
-5.917 10.211 c13_66_c13_0898_0001
-5.916 10.542 c13_77_c13_1085_0001
-5.914 8.981 c13_44_c13_0710_0001
-5.913 8.602 c13_11_c13_0693_0001
-5.912 9.712 c13_77_c13_1029_0001
-5.911 10.319 c13_33_c13_0982_0001
-5.911 10.495 c13_55_c13_1145_0001
-5.910 10.850 c13_55_c13_0043_0001
-5.910 9.983 c13_22_c13_0506_0001
-5.907 10.974 c13_55_c13_0198_0001
-5.907 9.326 c13_11_c13_0500_0001
-5.903 8.303 c13_66_c13_1134_0001
-5.900 6.149 c13_88_c13_0518_0001
-5.894 7.917 c13_33_c13_1090_0001
-5.893 10.221 c13_33_c13_0067_0001
-5.893 8.618 c13_88_c13_0593_0001
-5.892 10.678 c13_33_c13_0844_0001
-5.892 9.045 c13_55_c13_0424_0001
-5.892 9.694 c13_77_c13_0862_0001
-5.890 4.520 c13_11_c13_0125_0001
-5.888 4.916 c13_11_c13_0078_0001
-5.887 9.366 c13_55_c13_1206_0001
-5.885 5.638 c13_88_c13_0718_0001
-5.884 9.563 c13_77_c13_0219_0001
-5.881 3.592 c13_88_c13_0777_0001
-5.880 4.352 c13_66_c13_0322_0001
-5.877 8.333 c13_44_c13_0636_0001
-5.875 5.971 c13_33_c13_0084_0001
-5.874 10.379 c13_77_c13_1118_0001
-5.874 4.174 c13_33_c13_0287_0001
-5.874 4.670 c13_11_c13_0129_0001
-5.873 10.371 c13_11_c13_0874_0001
-5.873 9.165 c13_77_c13_0020_0001
-5.873 9.662 c13_88_c13_0327_0001
-5.872 10.623 c13_66_c13_0950_0001
-5.867 6.525 c13_33_c13_0180_0001
-5.867 8.620 c13_22_c13_0169_0001
-5.865 11.267 c13_22_c13_0971_0001
-5.865 9.830 c13_44_c13_1085_0001
-5.863 9.621 c13_88_c13_0830_0001
-5.860 3.870 c13_11_c13_0055_0001
-5.859 11.272 c13_44_c13_0424_0001
-5.859 4.658 c13_77_c13_0400_0001
-5.856 11.332 c13_44_c13_0324_0001
-5.856 3.687 c13_22_c13_0063_0001
-5.855 8.979 c13_33_c13_0720_0001
-5.853 4.225 c13_11_c13_0492_0001
-5.852 10.601 c13_66_c13_1030_0001
-5.850 11.034 c13_77_c13_0903_0001
-5.850 8.387 c13_33_c13_0179_0001
-5.849 10.091 c13_11_c13_0268_0001
-5.849 3.448 c13_66_c13_0594_0001
-5.849 6.125 c13_22_c13_0099_0001
-5.848 9.713 c13_77_c13_0477_0001
-5.846 9.245 c13_77_c13_0678_0001
-5.843 9.387 c13_11_c13_0071_0001
-5.842 3.656 c13_22_c13_0448_0001
-5.839 9.000 c13_66_c13_0427_0001
-5.837 8.502 c13_33_c13_0455_0001
-5.835 10.912 c13_55_c13_0487_0001
-5.834 6.670 c13_66_c13_0900_0001
-5.832 11.485 c13_44_c13_1170_0001
-5.831 11.168 c13_33_c13_0905_0001
-5.831 11.431 c13_88_c13_0392_0001
-5.830 8.522 c13_77_c13_0840_0001
-5.829 4.890 c13_55_c13_0002_0001
-5.828 4.560 c13_22_c13_0549_0001
-5.828 9.546 c13_33_c13_0498_0001
-5.827 9.826 c13_55_c13_0327_0001
-5.825 10.020 c13_88_c13_0322_0001
-5.825 11.020 c13_66_c13_0086_0001
-5.825 3.896 c13_77_c13_1250_0001
-5.823 4.573 c13_55_c13_1113_0001
-5.823 8.486 c13_33_c13_0142_0001
-5.819 9.982 c13_55_c13_0441_0001
-5.818 7.797 c13_33_c13_0364_0001
-5.818 9.249 c13_33_c13_0571_0001
-5.817 7.574 c13_66_c13_0192_0001
-5.816 10.093 c13_66_c13_0559_0001
-5.815 12.321 c13_77_c13_0799_0001
-5.815 4.988 c13_44_c13_0010_0001
-5.813 9.391 c13_66_c13_1165_0001
-5.813 9.454 c13_44_c13_1247_0001
-5.812 9.442 c13_22_c13_0038_0001
-5.811 11.121 c13_33_c13_0587_0001
-5.811 9.954 c13_77_c13_0302_0001
-5.806 9.062 c13_77_c13_0669_0001
-5.804 9.323 c13_33_c13_1191_0001
-5.803 8.459 c13_88_c13_0077_0001
-5.803 8.934 c13_22_c13_1083_0001
-5.803 9.795 c13_88_c13_1105_0001
-5.802 8.715 c13_44_c13_0176_0001
-5.802 9.266 c13_33_c13_0292_0001
-5.801 10.304 c13_66_c13_1160_0001
-5.800 8.131 c13_11_c13_0342_0001
-5.799 5.020 c13_33_c13_0122_0001
-5.795 7.790 c13_44_c13_0690_0001
-5.795 9.980 c13_22_c13_0418_0001
-5.794 9.179 c13_33_c13_0612_0001
-5.793 10.037 c13_11_c13_0539_0001
-5.788 9.711 c13_88_c13_0944_0001
-5.786 4.883 c13_44_c13_0468_0001
-5.786 9.522 c13_77_c13_0631_0001
-5.786 9.893 c13_66_c13_0426_0001
-5.785 9.560 c13_88_c13_0030_0001
-5.784 10.797 c13_22_c13_0930_0001
-5.783 5.052 c13_22_c13_0498_0001
-5.779 10.191 c13_88_c13_0052_0001
-5.779 11.021 c13_11_c13_0824_0001
-5.778 10.721 c13_88_c13_0856_0001
-5.775 10.695 c13_88_c13_0519_0001
-5.775 9.636 c13_77_c13_1034_0001
-5.774 5.211 c13_66_c13_0751_0001
-5.774 5.862 c13_11_c13_1136_0001
-5.772 6.159 c13_66_c13_0087_0001
-5.770 10.774 c13_66_c13_0557_0001
-5.763 10.592 c13_22_c13_1221_0001
-5.763 9.050 c13_77_c13_0380_0001
-5.762 6.839 c13_11_c13_0358_0001
-5.759 1.973 c13_66_c13_0513_0001
-5.759 10.624 c13_22_c13_1063_0001
-5.758 8.976 c13_22_c13_0092_0001
-5.757 9.220 c13_55_c13_0117_0001
-5.755 10.658 c13_11_c13_0682_0001
-5.754 10.245 c13_33_c13_0553_0001
-5.751 5.357 c13_88_c13_1027_0001
-5.750 9.745 c13_55_c13_0822_0001
-5.746 9.388 c13_22_c13_0357_0001
-5.743 9.112 c13_66_c13_0465_0001
-5.742 8.689 c13_44_c13_0800_0001
-5.742 9.508 c13_11_c13_0246_0001
-5.741 4.832 c13_33_c13_0408_0001
-5.741 9.523 c13_66_c13_0707_0001
-5.740 10.273 c13_66_c13_0828_0001
-5.740 8.214 c13_44_c13_0641_0001
-5.736 2.905 c13_66_c13_0500_0001
-5.735 9.938 c13_66_c13_1110_0001
-5.733 11.119 c13_11_c13_1039_0001
-5.733 2.570 c13_66_c13_1037_0001
-5.733 9.032 c13_66_c13_0096_0001
-5.731 10.847 c13_44_c13_0727_0001
-5.729 10.155 c13_44_c13_1029_0001
-5.728 2.309 c13_11_c13_0105_0001
-5.722 9.219 c13_22_c13_1002_0001
-5.721 9.761 c13_22_c13_0340_0001
-5.719 10.250 c13_77_c13_0958_0001
-5.718 4.700 c13_11_c13_0702_0001
-5.718 9.729 c13_33_c13_0638_0001
-5.714 9.325 c13_11_c13_0532_0001
-5.713 10.067 c13_11_c13_0015_0001
-5.713 10.219 c13_77_c13_0194_0001
-5.712 9.933 c13_22_c13_0199_0001
-5.711 4.457 c13_88_c13_0509_0001
-5.708 5.713 c13_66_c13_0835_0001
-5.707 10.202 c13_33_c13_0432_0001
-5.707 4.064 c13_33_c13_0132_0001
-5.705 10.296 c13_88_c13_1119_0001
-5.699 8.509 c13_33_c13_0393_0001
-5.699 9.707 c13_66_c13_0711_0001
-5.695 10.215 c13_77_c13_0557_0001
-5.691 8.752 c13_44_c13_0051_0001
-5.688 10.478 c13_77_c13_0999_0001
-5.686 10.096 c13_44_c13_0284_0001
-5.686 8.536 c13_77_c13_1190_0001
-5.681 10.030 c13_11_c13_0282_0001
-5.678 10.599 c13_77_c13_0865_0001
-5.678 10.604 c13_77_c13_0883_0001
-5.676 9.544 c13_66_c13_0055_0001
-5.675 4.091 c13_11_c13_0238_0001
-5.675 7.649 c13_33_c13_0522_0001
-5.674 8.218 c13_88_c13_0665_0001
-5.670 10.191 c13_33_c13_0126_0001
-5.670 9.950 c13_11_c13_0406_0001
-5.668 5.693 c13_22_c13_0968_0001
-5.667 10.860 c13_44_c13_0161_0001
-5.666 10.930 c13_11_c13_0803_0001
-5.664 8.609 c13_55_c13_0035_0001
-5.663 11.398 c13_55_c13_0197_0001
-5.663 4.139 c13_11_c13_0197_0001
-5.663 9.610 c13_33_c13_0091_0001
-5.661 10.116 c13_88_c13_0788_0001
-5.655 8.926 c13_44_c13_0009_0001
-5.651 5.508 c13_66_c13_0449_0001
-5.645 7.184 c13_66_c13_1147_0001
-5.644 10.324 c13_66_c13_0325_0001
-5.644 10.445 c13_55_c13_0979_0001
-5.644 7.840 c13_22_c13_0181_0001
-5.643 10.987 c13_11_c13_1192_0001
-5.643 9.424 c13_66_c13_0221_0001
-5.640 8.917 c13_22_c13_0261_0001
-5.639 4.855 c13_11_c13_0355_0001
-5.638 9.409 c13_88_c13_0403_0001
-5.637 10.059 c13_11_c13_0349_0001
-5.635 10.286 c13_77_c13_0434_0001
-5.632 9.202 c13_55_c13_0141_0001
-5.631 10.020 c13_33_c13_0743_0001
-5.630 9.315 c13_77_c13_0772_0001
-5.628 10.902 c13_77_c13_0200_0001
-5.625 10.076 c13_11_c13_0614_0001
-5.620 6.838 c13_55_c13_0400_0001
-5.619 3.865 c13_33_c13_0124_0001
-5.619 7.564 c13_22_c13_0604_0001
-5.615 10.097 c13_22_c13_0578_0001
-5.615 10.681 c13_88_c13_0050_0001
-5.614 8.954 c13_44_c13_0082_0001
-5.613 10.042 c13_22_c13_0015_0001
-5.611 10.777 c13_22_c13_0929_0001
-5.610 4.054 c13_22_c13_0191_0001
-5.609 2.541 c13_44_c13_0028_0001
-5.602 10.461 c13_22_c13_0909_0001
-5.599 7.283 c13_77_c13_0568_0001
-5.598 11.638 c13_22_c13_0877_0001
-5.596 8.602 c13_11_c13_0324_0001
-5.596 9.558 c13_88_c13_0179_0001
-5.593 10.819 c13_22_c13_0387_0001
-5.593 4.579 c13_22_c13_0615_0001
-5.592 2.818 c13_33_c13_0228_0001
-5.590 10.532 c13_55_c13_0923_0001
-5.588 10.005 c13_11_c13_0529_0001
-5.588 5.600 c13_88_c13_0192_0001
-5.587 9.374 c13_22_c13_0353_0001
-5.586 10.365 c13_11_c13_1151_0001
-5.586 10.599 c13_11_c13_0732_0001
-5.586 5.240 c13_22_c13_0582_0001
-5.584 8.900 c13_33_c13_0543_0001
-5.583 9.925 c13_11_c13_0241_0001
-5.582 6.775 c13_22_c13_0043_0001
-5.578 7.527 c13_66_c13_1122_0001
-5.578 9.948 c13_44_c13_0311_0001
-5.577 10.284 c13_55_c13_1003_0001
-5.576 5.370 c13_11_c13_0098_0001
-5.576 8.941 c13_55_c13_0022_0001
-5.575 10.706 c13_44_c13_0183_0001
-5.575 9.180 c13_77_c13_0439_0001
-5.575 9.333 c13_33_c13_0472_0001
-5.574 9.644 c13_55_c13_0662_0001
-5.572 8.388 c13_33_c13_0427_0001
-5.569 6.980 c13_77_c13_1037_0001
-5.565 10.034 c13_11_c13_0403_0001
-5.564 10.676 c13_66_c13_1003_0001
-5.564 3.864 c13_22_c13_0201_0001
-5.564 4.809 c13_11_c13_1025_0001
-5.564 7.707 c13_33_c13_0374_0001
-5.563 8.557 c13_88_c13_0116_0001
-5.559 8.939 c13_11_c13_0219_0001
-5.558 5.271 c13_66_c13_0683_0001
-5.556 5.585 c13_77_c13_1058_0001
-5.553 7.344 c13_11_c13_0108_0001
-5.553 8.976 c13_11_c13_0192_0001
-5.553 9.479 c13_22_c13_0269_0001
-5.552 10.224 c13_88_c13_0096_0001
-5.552 7.808 c13_11_c13_0121_0001
-5.552 8.996 c13_88_c13_0010_0001
-5.550 10.285 c13_22_c13_0844_0001
-5.549 4.769 c13_33_c13_0835_0001
-5.549 9.543 c13_11_c13_0722_0001
-5.547 10.027 c13_88_c13_1151_0001
-5.545 9.258 c13_11_c13_0509_0001
-5.545 9.579 c13_22_c13_0219_0001
-5.541 8.410 c13_44_c13_0174_0001
-5.541 9.985 c13_66_c13_0507_0001
-5.540 2.603 c13_33_c13_0236_0001
-5.540 5.507 c13_77_c13_0587_0001
-5.537 4.487 c13_55_c13_0176_0001
-5.534 10.335 c13_66_c13_1090_0001
-5.534 3.755 c13_22_c13_0440_0001
-5.534 9.700 c13_77_c13_0187_0001
-5.531 10.332 c13_88_c13_0756_0001
-5.531 11.119 c13_88_c13_0449_0001
-5.528 8.785 c13_44_c13_0077_0001
-5.524 10.687 c13_77_c13_1209_0001
-5.519 11.123 c13_55_c13_0092_0001
-5.517 9.868 c13_11_c13_0298_0001
-5.516 9.378 c13_11_c13_0273_0001
-5.515 10.078 c13_22_c13_0307_0001
-5.514 9.924 c13_11_c13_1043_0001
-5.512 8.509 c13_66_c13_0095_0001
-5.511 10.492 c13_55_c13_0574_0001
-5.510 8.803 c13_44_c13_0064_0001
-5.510 9.484 c13_88_c13_0791_0001
-5.509 9.873 c13_88_c13_0832_0001
-5.508 8.863 c13_55_c13_0672_0001
-5.503 9.727 c13_88_c13_1052_0001
-5.502 8.750 c13_22_c13_0048_0001
-5.499 5.103 c13_33_c13_0462_0001
-5.498 9.641 c13_66_c13_0462_0001
-5.497 8.855 c13_22_c13_0142_0001
-5.496 8.786 c13_22_c13_0222_0001
-5.491 4.890 c13_33_c13_0241_0001
-5.490 3.543 c13_77_c13_1136_0001
-5.490 9.498 c13_11_c13_0738_0001
-5.489 10.243 c13_77_c13_0501_0001
-5.489 9.616 c13_88_c13_0940_0001
-5.488 9.882 c13_11_c13_0186_0001
-5.486 9.256 c13_44_c13_0832_0001
-5.484 4.386 c13_77_c13_0211_0001
-5.483 6.655 c13_88_c13_0329_0001
